"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"Seaaaaaaaan","2019-09-29 16:18","0","3","I miss my girl ☹","","","","1178448940804390912","https://twitter.com/Seaaaaaaaan/status/1178448940804390912","☹"
"angieesttmple","2019-09-29 16:17","0","7","Wish i could turn back the time! Katong stress free pa kaayo and mga PACEs lang ang gina problema☹☹ https://twitter.com/kylgtmtn/status/1178307112985747458 …","","","","1178448841634246656","https://twitter.com/angieesttmple/status/1178448841634246656","☹ 😔"
"jinsbubble","2019-09-29 16:17","0","3","i caught him biting and scratching my bed and i scolded him and pls fjdjdhhdd ☹☹... i ended up giving him a cookie ☹ pic.twitter.com/sHY3gtWWjE","","","","1178448789121748993","https://twitter.com/jinsbubble/status/1178448789121748993","☹ 😭 😔"
"aslibasyang","2019-09-29 16:15","0","1","Sweet☹","","","","1178448295762333696","https://twitter.com/aslibasyang/status/1178448295762333696","☹"
"letmegetmesel","2019-09-29 16:14","0","1","I'm a belieber and yes he's for sure ugly ☹☹☹☹☹☹☹☹","","","","1178448080267567104","https://twitter.com/letmegetmesel/status/1178448080267567104","☹ 😭 🤣 🤣 🤣 🤣 🤣 🤣"
"ToneeRhianRose","2019-09-29 16:14","0","0","Damn! Vikings scored. ☹ It's 16-6 Bears.","","","","1178447966119567360","https://twitter.com/ToneeRhianRose/status/1178447966119567360","☹"
"jewelhyuk55","2019-09-29 16:14","0","0","She’s so ᵗⁱⁿʸ☹ pic.twitter.com/S9qUDoy7aW","","","","1178447879876292609","https://twitter.com/jewelhyuk55/status/1178447879876292609","☹"
"zchgeorg","2019-09-29 16:13","0","0","DANIEEEEEEL 😔😔😔😔😔😔 I LOVE U 😔😔😔😔😔😔  #PlayWhatAmI  @RadioDisneyBRA","","@RadioDisneyBRA","#PlayWhatAmI","1178447736334667776","https://twitter.com/zchgeorg/status/1178447736334667776","😔 😔 😔 😔 😔 😔 ☹ ☹ ☹ ☹ ☹ ☹"
"dezzyy_dlss","2019-09-29 16:13","0","1","Always going into the room & telling us what time it was 😂😂","","","","1178447723126837255","https://twitter.com/dezzyy_dlss/status/1178447723126837255","😂 ☹"
"jocdu127","2019-09-29 16:13","0","2","I feel like Johnny would be the type of boyfriend that asks you take pics of him as he poses with different things and then asks ""how'd they turn out? Let's take a few more"" and after he's done he takes pics of you while hyping you up saying ""You look great! I love this""☹☹ pic.twitter.com/iF5qHcnuXE","","","","1178447623797317632","https://twitter.com/jocdu127/status/1178447623797317632","☹ 😭"
"MaryQuick","2019-09-29 16:12","0","0","Trained assassin's 'representing' the people. ☹","","","","1178447533632303104","https://twitter.com/MaryQuick/status/1178447533632303104","☹"
"SVandora","2019-09-29 16:12","0","0","@SouthwestAir Not feelin ❤ My 7:35 flt now 9:20 but rec'd no msg UGH Could have had more family time ❤","","@SouthwestAir","","1178447436718772225","https://twitter.com/SVandora/status/1178447436718772225","❤ ☹"
"cottonsoftie","2019-09-29 16:09","0","1","we live for happy johnny only☹☹","","","","1178446665671307264","https://twitter.com/cottonsoftie/status/1178446665671307264","☹ 💚"
"shspooked","2019-09-29 16:05","0","0","now that i look back at itsizhjssosk it's funny ☹","","","","1178445638826156035","https://twitter.com/shspooked/status/1178445638826156035","☹"
"ourcupofkhafi","2019-09-29 16:05","0","0","17 of us can't ☹but she needs a house","","","","1178445611168743425","https://twitter.com/ourcupofkhafi/status/1178445611168743425","☹"
"SieraGriffin","2019-09-29 16:05","0","0","Prayers for Esme. Shes sick... again. ☹☹☹","","","","1178445606316134400","https://twitter.com/SieraGriffin/status/1178445606316134400","☹ 💞 🥺"
"Pearl4i","2019-09-29 16:04","0","1","oh i'm lucky ☹☹☹☹","","","","1178445535985963010","https://twitter.com/Pearl4i/status/1178445535985963010","☹ 🧡 🧡 🧡"
"_casyu_","2019-09-29 16:02","0","2","what am i gonna do now that i'm done ☹ https://twitter.com/_casyu_/status/1178437196958842880 …","","","","1178444897931714560","https://twitter.com/_casyu_/status/1178444897931714560","☹"
"RhainTecson_","2019-09-29 16:02","0","0","Youuuu areeee myyyy sunshineeee☹☹","","","","1178444851861278721","https://twitter.com/RhainTecson_/status/1178444851861278721","☹ ☀️"
"daniarcilla","2019-09-29 16:02","1","4","I hate being classmates wt this boy in literally all of my classes cause he says stupid shit like this...  .  .  .  FR is due in 24 hours ☹☹☹ y u gotta play me like that https://twitter.com/Kroggor01/status/1178441180050161664 …pic.twitter.com/5Lek1HU1ia","","","","1178444848963022848","https://twitter.com/daniarcilla/status/1178444848963022848","☹ ☹ ☹"
"lewxngsrxye","2019-09-29 15:59","0","0","whole body massage ☹☹☹☹","","","","1178444237228015616","https://twitter.com/lewxngsrxye/status/1178444237228015616","☹ ☹ ☹ ☹"
"_casyu_","2019-09-29 15:59","0","2","so many idols are cureently on hiatus i hope all of them are doing okay ☹","","","","1178444094386913285","https://twitter.com/_casyu_/status/1178444094386913285","☹"
"whutanabe","2019-09-29 15:58","0","1","thank you so much for being generous and giving us this great opportunityㅡ god bless your good heart, nct indeed has the bestest girlfriends ☹☹    @springjaemin_ @NCTareuwu ☹","","@springjaemin_ @NCTareuwu","","1178443939369472001","https://twitter.com/whutanabe/status/1178443939369472001","☹ 💚 🌱"
"iamichelledr","2019-09-29 15:57","0","1","we're on top of the world ti ay pi we're the tip of the top of the w0rld ☹","","","","1178443604374638592","https://twitter.com/iamichelledr/status/1178443604374638592","☹"
"julsyre_","2019-09-29 15:56","0","14","happy birthday buddy!! im so sorry if i wasn't able to greet you first ☹ buutt i just want you to know that I'm so blessed to have u kasi u're always there when i need uu ☹GAGO ANG TAGAL NA NATING MAGKAKILALA SIZ SH8 MORE KALANDIAN TO COME HUAHUA ENJOY THE DAY MF!! I LOVE UUU pic.twitter.com/6W3JzGLIAP","","","","1178443524187938816","https://twitter.com/julsyre_/status/1178443524187938816","☹ 🤧"
"_MagentaNinja","2019-09-29 15:55","0","0","I wish @CBS was in a dispute with @dish so I couldn’t watch this @Vikings game #Skol ☹","","@CBS @dish @Vikings","#Skol","1178443330000232451","https://twitter.com/_MagentaNinja/status/1178443330000232451","☹"
